Item_Code,Country_ISO,fp_m2_kg,fp_kg_m2,fp_m2,fp_kg
882.0,PRY,8.62085061539566,0.11599783415967524,4627741835.774832,536808030.0
882.0,PER,18.942216516987997,0.05279213227782331,41387501616.74825,2184934460.0
882.0,PHL,2.1071950912138564,0.47456450718283844,57081828.89784307,27089010.000000004
882.0,POL,0.8681094406623435,1.1519284932980658,12918432009.086052,14881109920.0
882.0,PRT,3.652564978934431,0.27378020809139214,7288875970.661305,1995549980.0000002
882.0,GNB,6.693534129891738,0.1493979085778075,119098119.70850499,17793010.0
882.0,PRI,2.9288796665023225,0.34142747871721313,682344112.6511025,232971030.0
882.0,ERI,55.11259611832271,0.01814467236950829,6613507676.3169985,119999930.00000001
882.0,QAT,1.864733251559985,0.5362697314285715,13985331.560707249,7499910.000000001
882.0,ZWE,5.071965566460111,0.1971622218046587,2160577853.611581,425984329.99999994
882.0,ROU,5.86076024505221,0.17062632801678304,21315585069.862488,3637000010.0
882.0,RWA,2.0419469396432377,0.48972869009746,383437980.65543216,187780580.0
882.0,RUS,13.928910602493078,0.07179312356423725,446819770995.1639,32078587029.999996
882.0,LCA,0.3446688984901809,2.9013351781390524,354622.93627857737,1028880.0000000001
882.0,VCT,2.8867784680074107,0.34640690689723996,2249608.724548815,779280.0
882.0,STP,1.1425172775667956,0.8752602867675553,619541.4189333705,542260.0
882.0,SAU,193.78106532383092,0.005160462908638069,503830754339.47516,2599999920.0
882.0,SEN,11.602562773236595,0.08618785517857144,2578346677.0298543,222222170.0
882.0,SYC,0.0,inf,0.0,164460.0
882.0,SLE,36.4195735277265,0.027457762492432605,5955812315.190285,163533280.0
882.0,SVN,1.9829458422413253,0.5043002076494935,1268946473.337116,639929970.0
882.0,SVK,4.194081890537517,0.23843120523138833,3785745909.911509,902639960.0
882.0,SOM,95.09677020910948,0.010515604239776887,42479365884.68241,446696200.0
882.0,ZAF,18.599665806155965,0.05376440686740878,71143721894.54323,3825000010.0
882.0,ESP,2.9106068951916577,0.3435709582259311,22187818287.560505,7623089990.0
882.0,SUR,3.288021135691783,0.30413429802652564,8223044.938462938,2500910.0000000005
882.0,TJK,2.277512524622622,0.4390755217320693,2374534558.1715455,1042600000.0
882.0,SWZ,15.472934983142142,0.0646289796402238,582776646.1681613,37664260.0
882.0,SWE,1.9380033468602318,0.5159949809272025,5391951652.321441,2782219990.0
882.0,CHE,1.3174361167721087,0.7590500877189637,5021407732.72817,3811499980.0
882.0,SYR,10.393514992644741,0.09621384110261809,12846103282.393202,1235972940.0000002
882.0,TKM,32.32876421835009,0.030932206169278543,79533477390.41595,2460145920.0
882.0,TWN,1.0373647771131704,0.9639810624598698,465998739.4915247,449213960.00000006
882.0,TZA,10.59600701491205,0.09437517345851816,32862285772.255436,3101383920.0
882.0,THA,4.771385686011208,0.2095827220448368,6183715562.787385,1295999940.0
882.0,TGO,27.121638479574255,0.0368709287513406,322203166.6226486,11879930.0
882.0,TON,3.8471946551601204,0.2599296603458137,1244875.2465167118,323580.0
882.0,TTO,2.0890961147721825,0.4786759177468724,3568029.927302853,1707929.9999999998
882.0,OMN,7.532800006566984,0.13275276114170226,1654052074.7859783,219579980.0
882.0,TUN,10.005359905906596,0.09994642965413536,14057530467.69157,1404999980.0
882.0,TUR,1.7106543272494845,0.5845716367536821,36556882076.37863,21370116390.0
882.0,ARE,1.3983384010892657,0.7151344761904762,81103627.26317741,58000000.0
882.0,UGA,5.111075285102456,0.1956535453341408,14792985044.339779,2894299970.0
882.0,GBR,2.2732202488467617,0.4399045805206578,36122833527.19894,15890599930.000002
882.0,UKR,4.163946413301309,0.24015678895520856,35462249670.52006,8516500010.0
882.0,USA,4.868262697983096,0.20541208682397039,499580888966.5828,102619952940.00002
882.0,BFA,11.292990972161386,0.08855050025853409,2492543230.762024,220715950.0
882.0,URY,5.311603742903496,0.18826705612895878,12440944040.65909,2342219910.0
882.0,UZB,4.111096785571777,0.24324409084932758,46220012254.94962,11242744860.0
882.0,VEN,11.126620624029657,0.08987454805822583,27195425988.8631,2444176620.0
882.0,VNM,0.4961587467706989,2.0154839686060253,547223419.8731016,1102920030.0
882.0,ETH,9.047922683458399,0.1105226066783507,34979738590.95821,3866051890.0
882.0,WSM,1.2077452674392684,0.8279891687096056,1984711.9528882983,1643320.0
882.0,YEM,34.40053336517498,0.029069316727872007,8893960680.957716,258541360.00000003
882.0,COD,160.97013346877472,0.006212332551702716,1430958488.782685,8889590.0
882.0,ZMB,27.34394948355627,0.036571161770225125,12633944825.241352,462038040.00000006
882.0,BEL,0.42889453022999285,2.331575549503404,1903433920.871763,4437999990.0
882.0,LUX,0.9936885926953831,1.006351494171325,440482209.81180793,443279930.0
882.0,SRB,1.4222982529892254,0.7030874135564135,2158602117.940241,1517685980.0000002
882.0,MNE,7.641687671066325,0.13086114521354933,1218848572.2000651,159499920.0
882.0,SDN,36.65037189783305,0.027284852737309465,107416844731.30159,2930852790.0
882.0,SSD,29.647099021234645,0.03373011299634251,90640369936.84297,3057309920.0
882.0,,2.196110452938198,0.45535050327823445,377539804.5293373,171912940.0
947.0,ARG,233.40962502310572,0.004284313467797259,11668147.154905055,49990.0
947.0,AUS,1287.6762757789027,0.000776592703313657,151817032.9143326,117899.99999999999
947.0,AUT,41.63976775874471,0.024015503779796932,45651342.98462217,1096340.0
947.0,BGD,28.628100913107577,0.03493071381280981,198327180.9767445,6927710.0
947.0,BTN,1539.9068913727951,0.0006493899115605105,247925009.51102,161000.0
947.0,BRA,163.95966351469968,0.006099061065164638,228431882.4019499,1393220.0
947.0,BRN,8.653753990917354,0.11555678622821511,6916426.339700785,799240.0
947.0,MMR,28.225086319264392,0.035429475349999996,778876055.2447752,27595170.0
947.0,LKA,103.8846002605383,0.009626065821999036,868475258.1781002,8360000.0
947.0,CHN,357.44746086097473,0.0027976139418960343,249323178425.1385,697510000.0
947.0,COL,395.3589462998329,0.0025293470891679746,3267724716.5468416,8265209.999999999
947.0,DNK,25.717043137998942,0.03888471915818432,18032276.307502102,701180.0000000001
947.0,EGY,5.998873508925694,0.16669796396141792,1217771322.3119159,203000000.0
947.0,FRA,58.44005748600203,0.01711155058736085,211921764.86206406,3626310.0000000005
947.0,DJI,1819.0300285823987,0.0005497435359983129,7203358.913186299,3960.0
947.0,DEU,38.38934777047098,0.02604889267666064,136983174.07546076,3568259.9999999995
947.0,HUN,92.70996928126634,0.010786326516473857,1970086.8472269098,21250.0
947.0,HRV,94.71311731428818,0.010558199628058727,194831512.2337028,2057070.0000000002
947.0,IND,16.366153210764907,0.061101713220077014,68656012882.82033,4195000010.0000005
947.0,IDN,183.39542649128933,0.005452698680288501,3473692773.171511,18941000.0
947.0,IRN,395.107156755835,0.0025309589636665873,2623906628.0155,6641000.0
947.0,IRQ,481.97606818841734,0.00207479181229611,3088806289.874337,6408630.0
947.0,IRL,43.52828544630935,0.02297356741132076,1176740621.7755456,27033930.0
947.0,KEN,481.5625759979233,0.0020765733257567596,71247183.11889276,147950.0
947.0,KHM,243.09274116120318,0.00411365635692456,2100938739.195345,8642540.0
947.0,LAO,105.81523626666029,0.009450434883308717,2335508394.3261313,22071570.0
947.0,LTU,96.62721029417729,0.010349051752146668,161593548.86336446,1672340.0
947.0,MYS,94.43903689950953,0.010588841572622958,532316019.7781445,5636610.000000001
947.0,NPL,59.76681032422766,0.01673169430617297,11246440232.330568,188172000.0
947.0,NLD,11.673159111920446,0.08566661264634146,47605827.68500732,4078230.0
947.0,NZL,58.47156676154957,0.017102329480550058,1172354.9135690688,20050.0
947.0,PAK,11.550278701634483,0.086577997452,13294370785.58129,1151000000.0
947.0,PRY,307.88752197841643,0.0032479393564709066,34160120.5635053,110949.99999999999
947.0,PHL,75.25696754335202,0.013287806201119474,4867050965.459705,64672430.0
947.0,POL,31.003908595083704,0.032253997812345836,134636953.3868386,4342580.0
947.0,TLS,664.9036964429788,0.0015039772005324664,434627599.25388193,653670.0
947.0,ZAF,664.2737787912845,0.0015054033922874458,1310977516.1335394,1973550.0
947.0,ESP,103.9502462568449,0.009619986830326072,424964199.2349205,4088150.0
947.0,SYR,371.1969640230265,0.0026939875508733063,166667436.8463389,449000.0
947.0,TWN,37.04874203975609,0.02699146974887635,17724118.191819314,478400.0
947.0,THA,170.4066316432574,0.005868316217255431,4104838442.2722893,24088489.999999996
947.0,TTO,74.61057552757795,0.013402925696912427,596884.6042206236,8000.0
947.0,TUR,61.094797401767295,0.0163680058291031,661727525.8261259,10831160.0
947.0,UKR,148.71237190361816,0.006724390090745839,99528729.14393453,669270.0
947.0,USA,173.8665249279677,0.0057515384310711706,13970175.277962206,80350.0
947.0,VEN,397.3793080010592,0.002516487345630323,7079805122.380791,17816240.0
947.0,VNM,17.71995524181067,0.05643355112096871,1167745050.4353232,65900000.0
947.0,ZMB,976.569624412724,0.0010239925295663034,12392668.533797467,12690.0
951.0,AUT,,,0.0,0.0
951.0,BGD,0.8015868255670122,1.247525493314636,240175452.61051604,299625000.0
951.0,BRN,0.24230511174568592,4.1270280795791106,33324.222018384186,137530.0
951.0,BGR,8.31273410860161,0.12029736389201347,137825131.52061468,16580000.0
951.0,MMR,0.790302416939403,1.2653384053571428,79030241.6939403,100000000.0
951.0,LKA,2.9087688072950724,0.3437880650713942,263447190.8767147,90570000.0
951.0,CHN,10.008528904107294,0.09991478363914408,31102579586.455894,3107607510.0
951.0,CYP,,,0.0,0.0
951.0,DNK,,,0.0,0.0
951.0,EGY,0.16796845824991943,5.953498712907783,224573828.68014228,1337000000.0
951.0,EST,,,0.0,0.0
951.0,FIN,,,0.0,0.0
951.0,FRA,,,0.0,0.0
951.0,GRC,,,0.0,0.0
951.0,IND,0.4582522899014174,2.182204043574179,45654007604.54298,99626360000.0
951.0,IDN,5.135071941756101,0.19473923858173217,459316112.4149055,89446870.0
951.0,IRN,11.06300038916338,0.09039139155952099,1339942088.6251688,121119230.0
951.0,IRQ,13.495329909275686,0.07409970758200393,531622745.6957889,39393090.0
951.0,IRL,,,0.0,0.0
951.0,ITA,1.325095843248417,0.7546623929847535,341159175.8027374,257460000.0
951.0,LVA,,,0.0,0.0
951.0,LTU,,,0.0,0.0
951.0,MYS,2.6442930331862664,0.3781729133079628,15202781.049837139,5749280.0
951.0,MLT,,,0.0,0.0
951.0,MNG,99.74473520503865,0.010025591806368186,8586187395.473408,86081610.0
951.0,NPL,1.6734706890783746,0.597560510934749,2375344377.726114,1419412000.0
951.0,NLD,0.32684845513377236,3.0595218802264816,911907.1898232249,2790000.0
951.0,PAK,0.3234078036457655,3.0920713375714284,11786548892.699377,36444850000.0
951.0,CZE,,,0.0,0.0
951.0,POL,,,0.0,0.0
951.0,PRT,,,0.0,0.0
951.0,ROU,5.860760245052209,0.17062632801678307,89083555.72479357,15200000.0
951.0,SVN,,,0.0,0.0
951.0,SVK,,,0.0,0.0
951.0,ESP,,,0.0,0.0
951.0,SWE,,,0.0,0.0
951.0,SYR,10.393514992644741,0.0962138411026181,69366319.060911,6674000.0
951.0,TUR,1.7106543272494845,0.5845716367536821,108870916.75098985,63642850.0
951.0,VNM,0.49615874677069877,2.0154839686060257,13146772.89064535,26497110.0
951.0,BEL,,,0.0,0.0
951.0,LUX,,,0.0,0.0
977.0,ARM,74.25286298173279,0.013467494179261661,801930177.6740843,10799990.0
977.0,AFG,786.0506102812833,0.0012721827156169452,82535306219.02864,104999990.0
977.0,ALB,55.419660634039715,0.018044137920718024,871474163.4702746,15725000.0
977.0,DZA,430.89801509123697,0.002320734756200404,147494236075.65497,342295000.0
977.0,AGO,1992.032906538233,0.0005019997394208744,9249227908.676737,4643110.000000001
977.0,ATG,207.04182639596277,0.004829941936889229,828167.3055838511,4000.0
977.0,ARG,140.04577501386342,0.0071405224463287655,6219973445.057227,44413859.99999999
977.0,AUS,772.6057654673417,0.001294321172189428,512216777601.2952,662973020.0
977.0,AUT,24.983860655246822,0.04002583963299489,168638810.87545708,6749910.0
977.0,BHS,172.16982073502234,0.005808218860488031,5144434.243562467,29880.0
977.0,BHR,1.4164754599887788,0.7059776383333333,37000676.19941588,26121649.999999996
977.0,BRB,48.90620546547179,0.020447302964569775,3178903.3552556667,65000.0
977.0,BGD,17.176860547864546,0.05821785635468301,102370481.72455765,5959790.0
977.0,BTN,923.944134823677,0.0010823165192675175,20687109.178702127,22390.0
977.0,BOL,612.2385651330903,0.0016333502280808086,18596244380.29421,30374180.0
977.0,BWA,2221.208026092952,0.0004502054684895833,1956973119.3089347,881040.0000000001
977.0,BRA,98.37579810881982,0.010165101775274396,10039914233.642298,102056750.0
977.0,BLZ,192.8935102686504,0.005184207590018247,23918795.27331265,124000.0
977.0,BRN,5.192252394550412,0.19259464371369184,172953.92726247423,33310.0
977.0,BGR,178.1300166128916,0.005613876981627295,1547940937.8651972,8689949.999999998
977.0,MMR,16.935051791558635,0.059049125583333334,33869426.18104561,1999960.0
977.0,BDI,170.02755607188845,0.005881399598410949,59589557.57651475,350470.0
977.0,CMR,109.23199828312107,0.00915482656838407,1787226647.9088562,16361750.0
977.0,CAN,84.97029185329475,0.011768819174194995,1431743469.8075871,16849930.000000004
977.0,CPV,145.6805336437112,0.006864335096723945,12454228.821200868,85490.0
977.0,CAF,161.81351401618326,0.006179953547637488,403613066.14570606,2494310.0
977.0,TCD,386.1998889463449,0.00258933269693128,79586524452.50809,206075990.0
977.0,CHL,184.086264323814,0.005432235825270299,1511346389.2358696,8209990.0
977.0,CHN,214.46847651658484,0.004662689903160057,562293436718.3887,2621799929.9999995
977.0,COL,237.2153677798998,0.004215578481946624,135687190.37010267,572000.0
977.0,COM,70.67003764385696,0.01415026839294355,6867007.55785358,97170.0
977.0,COG,9228.80048027518,0.00010835644373689855,4136071511.244928,448170.0
977.0,CRI,54.59824125258026,0.018315608288073583,829893.26703922,15200.0
977.0,CUB,166.32366661332972,0.006012373466518184,2711075765.7972746,16300000.0
977.0,CYP,0.8877107325496506,1.1264930830878164,2325739.979528806,2619930.0
977.0,AZE,55.84428021622313,0.01790693686315064,4894583628.111309,87647000.0
977.0,BEN,88.42091028259254,0.01130954201674703,2249159158.0218954,25436960.0
977.0,DNK,15.430225882799363,0.06480786526364053,20058059.22956855,1299920.0
977.0,DMA,20.235051380547542,0.04941919747045095,531372.4492531784,26260.0
977.0,DOM,85.3557564868095,0.011715671457431645,76089535.56260146,891440.0
977.0,BLR,38.84567052107945,0.025742894551333693,46614804.62529534,1200000.0
977.0,ECU,63.03261529536978,0.015864802615503364,411687441.5832605,6531340.0
977.0,EGY,3.5993241053554166,0.27782993993569655,194363429.70271036,53999979.99999999
977.0,SLV,111.10218794214781,0.009000722834735816,4151888.7633980634,37370.0
977.0,GNQ,454.34856319403235,0.002200953367102305,48238186.95431042,106170.0
977.0,EST,82.03660782088843,0.012189680028985508,27890805.92694565,339980.0
977.0,FRO,894.1769903745841,0.0011183468270426922,540762476.6989335,604760.0
977.0,FJI,257.04911836367774,0.0038903070602451235,37529171.28109695,146000.0
977.0,FIN,32.33521712447515,0.030926033251933254,42681839.899964705,1319980.0
977.0,FRA,35.06403449160122,0.028519250978934752,2867887381.068064,81790000.00000001
977.0,PYF,58.88329592392387,0.016982745009586107,178416.38664948932,3030.0
977.0,DJI,1091.4180171494393,0.0009162392266638548,2445966004.0534368,2241090.0
977.0,GEO,291.1799322531632,0.0034343026054781856,1281185878.315273,4399980.0
977.0,GAB,5349.24313655995,0.00018694233454549816,4506576865.257661,842470.0
977.0,GMB,294.7273614422239,0.003392966282826891,179191288.4832577,607990.0
977.0,DEU,23.033608662282592,0.043414821127767726,768400724.3015741,33359980.000000004
977.0,BIH,241.94626384027026,0.004133149171752397,322272423.43524,1332000.0
977.0,GHA,515.7787018248696,0.0019388160008583402,13218376570.367758,25628000.0
977.0,GRC,131.3227875149448,0.00761482465399387,8375760821.563803,63779950.0
977.0,GRD,15.827481916697772,0.06318124419684308,4068612.5015063295,257060.0
977.0,GTM,43.97187803453791,0.022741807825777775,88379957.09917842,2009919.9999999998
977.0,GIN,716.206735977543,0.0013962448965732087,8285079521.788218,11568000.0
977.0,GUY,777.9796590053957,0.001285380650283897,437216788.56444234,561990.0
977.0,HTI,72.91060584670166,0.01371542573795851,127046730.68787763,1742500.0
977.0,HND,144.55794697127828,0.006917641132511978,14519400.193795191,100440.0
977.0,HKG,1.1504747401750945,0.8692063937429924,287.6186850437736,250.0
977.0,HUN,55.625981568759805,0.017977210860789763,70639990.25398375,1269909.9999999998
977.0,HRV,56.8278703885729,0.017596999380097882,318800374.92896676,5609930.0
977.0,ISL,727.5566551408591,0.0013744634083601287,6830265500.629627,9387949.999999998
977.0,IND,9.819691926458944,0.10183618870012837,9427885629.411716,960099940.0
977.0,IDN,110.0372558947736,0.009087831133814167,5579108948.376811,50702000.0
977.0,IRN,237.064294053501,0.0042182649394443125,56453300923.14458,238134980.0
977.0,IRQ,289.1856409130504,0.0034579863538268503,13560782259.335672,46893000.0
977.0,IRL,26.116971267785605,0.03828927901886793,1656600009.8550663,63430020.0
977.0,ISR,4.374632801480622,0.22859061443089435,172246791.925498,39374000.0
977.0,ITA,28.39491092675179,0.03521757833928849,835376859.7194914,29419950.0
977.0,CIV,2324.8744309211743,0.00043013075747225395,23648622711.330185,10172000.0
977.0,KAZ,1677.5970059877143,0.0005960907157265894,225688215653.5811,134530650.0
977.0,JAM,202.02962431540158,0.004949769140979221,1010148.1215770079,5000.0
977.0,JPN,11.349218236174867,0.08811179582506992,2348153.25306458,206900.0
977.0,JOR,58.899599422660096,0.01697804415992812,1958882877.5988295,33258000.0
977.0,KGZ,245.95017013592863,0.004065864233585741,17553215232.92939,71368990.0
977.0,KEN,288.937545598754,0.003460955542927933,14690148246.45457,50841950.0
977.0,PRK,54.42633968822856,0.018373456780821914,55751621.05963692,1024349.9999999999
977.0,KOR,2.294475850813653,0.4358293854543669,16979.121296021032,7400.0
977.0,KWT,22.61785207100013,0.04421286322241745,1179783352.5866804,52161600.0
977.0,LVA,118.67846865996881,0.0084261282715498,94941588.14328843,799989.9999999999
977.0,LBN,39.7891642744548,0.025132470566666665,198040219.99338743,4977240.000000001
977.0,LSO,1931.2971084718054,0.0005177867225158737,568033105.5437274,294120.0
977.0,LBR,2982.648504634554,0.00033527249303636066,2689931380.3897185,901860.0
977.0,LBY,2229.6470953090015,0.0004485014700774484,67618418273.552284,30326960.0
977.0,LTU,57.97632617650637,0.017248419586911114,62613852.5073651,1079989.9999999998
977.0,MDG,5409.323700324446,0.00018486599349564178,7817933264.367912,1445270.0
977.0,MWI,133.18421807384502,0.007508397124391588,226678207.31950346,1701990.0
977.0,MYS,56.663422139705716,0.017648069287704928,88751918.09742106,1566300.0
977.0,MLI,2541.3164143135646,0.0003934968484709961,18252801840.494034,7182420.0
977.0,MLT,0.0,inf,0.0,150000.0
977.0,MRT,3195.322546635991,0.0003129574512134281,132050890112.26842,41326310.0
977.0,MUS,47.498144933943486,0.02105345380100039,1090557.4076833425,22960.0
977.0,MEX,177.5918730571785,0.005630888299027255,11693446309.594664,65844490.00000002
977.0,MNG,2137.387182965114,0.00046786095096384875,305720107021.8236,143034500.0
977.0,MAR,265.2754349607506,0.0037696667998978386,47484300205.22001,178999990.0
977.0,MOZ,10998.607714937682,9.092059885378556e-05,5323216147.952688,483990.0
977.0,MDA,209.66730826250557,0.004769460762800417,166127795.02871364,792339.9999999999
977.0,NAM,6807.575447622281,0.0001468951769530921,53574801863.733635,7869880.0
977.0,NPL,35.8600861945366,0.027886157176954952,106289295.48060648,2964000.0
977.0,NLD,7.003895467152266,0.14277768774390243,109400637.0800544,15619970.000000002
977.0,NCL,337.89819915940444,0.002959471232719554,3041083.7924346398,9000.0
977.0,MKD,291.6423986897339,0.00342885672485453,903201926.6221714,3096950.0
977.0,NZL,35.08294005692974,0.028503882467583428,15504799407.68113,441946980.00000006
977.0,NIC,94.72414005664889,0.010556971004455245,2327372.1211918634,24570.0
977.0,NER,1487.8901261744913,0.000672092638030401,27990873483.05257,18812460.0
977.0,NGA,294.80162656692977,0.003392111541735224,45388277509.6603,153962100.0
977.0,NOR,26.80706648689749,0.037303596814249364,653259526.7245508,24368930.0
977.0,PAK,6.930167220980688,0.14429666242,1711750887.7721968,246999940.0
977.0,CZE,37.19288902865125,0.02688685999169513,117899598.57637304,3169950.0000000005
977.0,PNG,480.0588674949741,0.0020830778633840557,15865945.570708893,33050.0
977.0,PRY,184.73251318704988,0.005413232260784844,327754272.22159576,1774210.0
977.0,PER,405.90463964974276,0.002463632839631755,13500071709.131517,33259220.0
977.0,PHL,45.15418052601122,0.022146343668532454,5265880.5329434285,116620.0
977.0,POL,18.60234515705022,0.053756663020576405,27024928.973807845,1452770.0
977.0,PRT,78.26924954859496,0.012776409710931634,1246827579.9241269,15929980.000000002
977.0,GNB,143.4328742119658,0.006971902400297682,180055589.98450705,1255330.0
977.0,TLS,398.9422178657872,0.0025066286675541113,26617424.77600532,66720.0
977.0,PRI,62.76170713933547,0.015933282340136617,2773439.8384872344,44190.0
977.0,ERI,1180.9842025354872,0.00084675137724372,7947185184.280028,6729290.0
977.0,QAT,39.9585696762854,0.0250259208,324748889.9589261,8127139.999999999
977.0,ZWE,108.68497642414526,0.009200903684217405,314343036.21296996,2892240.0000000005
977.0,ROU,125.58771953683303,0.007962561974116543,6726466955.498019,53559910.0
977.0,RWA,43.75600584949797,0.02285400553788146,145640990.349937,3328480.0
977.0,RUS,298.4766557677088,0.003350345766331072,58747960278.60193,196825979.99999997
977.0,KNA,101.16906474820144,0.009884444444444444,1077450.5395683453,10650.0
977.0,LCA,7.385762110503878,0.1353956416464891,708885.4473661622,95980.0
977.0,VCT,61.85953860015879,0.01616565565520453,2783679.237007146,45000.0
977.0,STP,24.482513090717045,0.04084548004915258,82750.89424662362,3380.0
977.0,SAU,4152.451399796377,0.00024082160240310985,728647339976.8975,175474020.0
977.0,SEN,248.6263451407842,0.004022099908333334,10293627941.518747,41402000.0
977.0,SLE,780.4194327369962,0.0012813622496468551,1613228421.993627,2067130.0
977.0,SVN,42.49169661945697,0.023534009690309696,59909467.98073857,1409910.0
977.0,SVK,89.87318336866109,0.01112678957746479,32346257.426214807,359909.99999999994
977.0,SGP,7.440524356692022,0.13439912996193584,98586.94772616928,13250.0
977.0,SOM,2037.7879330523458,0.0004907281978562548,88263381214.31416,43313330.0
977.0,ZAF,398.5642672747707,0.0025090056538124095,62176013737.9362,155999969.99999997
977.0,ESP,62.370147754106945,0.016033311383876786,7508738969.609549,120389950.00000001
977.0,SUR,70.4575957648239,0.01419293390790453,915948.7449427109,13000.0
977.0,TJK,48.8038398133419,0.02049019101416323,3811737525.8245997,78103230.0
977.0,SWZ,331.5628924959031,0.00301601904987711,50742385.06757301,153040.0
977.0,SWE,41.52864314700498,0.02407976577660278,215116710.3557599,5179960.0
977.0,CHE,28.2307739308309,0.03542233742688497,143862894.72055703,5095960.0
977.0,SYR,222.71817841381588,0.004489979251455511,35734287624.60057,160446210.0
977.0,TKM,692.7592332503589,0.0014435029545663322,90515921416.4919,130660000.0
977.0,TZA,227.05729317668678,0.004404174761397514,6957030921.78782,30639980.0
977.0,THA,102.24397898595446,0.009780527028759051,15089166.418747159,147580.0
977.0,TGO,581.1779674194485,0.0017206433417292276,3027768668.644775,5209710.0
977.0,TTO,44.766345316546776,0.022338209494854044,4163270.11443885,93000.0
977.0,OMN,161.41714299786398,0.006195128853279438,5221050403.637349,32345079.999999996
977.0,TUN,214.40056941228423,0.004664166717192983,12842594107.795826,59900000.0
977.0,TUR,36.65687844106037,0.027280009715171836,14147085504.34873,385932630.0
977.0,ARE,29.96439430905569,0.03337294222222222,112954979.36318871,3769640.0000000005
977.0,UGA,109.52304182362404,0.009130498782259905,583589147.4355078,5328460.0
977.0,GBR,48.711862475287745,0.020528880424297364,13785458541.862307,283000030.0
977.0,UKR,89.2274231421709,0.011207316817909731,606742015.9956051,6799950.000000001
977.0,USA,104.31991495678065,0.009585897385118615,6757108635.499805,64772950.0
977.0,BFA,241.9926636891726,0.004132356678731591,5633347218.020248,23279000.0
977.0,URY,113.82008020507492,0.008785795952684743,2804181901.410024,24636969.999999996
977.0,UZB,88.09493111939524,0.011351390906301953,20208973674.992023,229399960.0
977.0,VEN,238.42758480063554,0.004194145576050538,786279336.3279918,3297770.0
977.0,ETH,193.88405750267995,0.005157721644989699,22654093811.65496,116843510.0
977.0,YEM,737.1542863966068,0.00135656811396736,47087477099.24202,63877370.0
977.0,COD,3449.3600029023155,0.0002899088524127934,9792733048.239674,2839000.0
977.0,ZMB,585.9417746476345,0.0017066542159438387,499409893.3676718,852320.0
977.0,BEL,9.190597076356989,0.10880685897682553,25181133.11756899,2739880.0
977.0,LUX,21.293326986329642,0.04696306972799516,1064027.5495068922,49970.0
977.0,SRB,30.477819706911973,0.03281074596596596,841309430.4114009,27603989.999999996
977.0,MNE,163.7504500942784,0.0061068534432989685,151189153.0675463,923290.0
977.0,SDN,785.3651120964226,0.0012732931277411083,207817944065.5886,264613159.99999997
977.0,SSD,635.2949790264568,0.0015740719398293168,10572985629.744871,16642640.0
977.0,,47.059509705818535,0.021249690152984273,528115935.77160734,11222300.0
982.0,ARM,3.465133605814197,0.28858916098417847,76232939.32791233,22000000.0
982.0,AFG,36.68236181312655,0.027261058191791688,7186592267.316673,195914110.0
982.0,ALB,2.58625082958852,0.3866600983011006,195701600.2749633,75670000.0
982.0,DZA,20.108574037591058,0.04973003049000867,10555151380.923847,524908000.0
