Country_ISO,Slope,Intercept,R2,P_value,class
SYR,2.4866059928666233e-06,0.0026375114479924005,0.0023153516489685384,0.8316059394558433,bvmeat
TCD,5.014078203662484e-05,0.0004271902044814483,0.9824950395314976,4.798369860669741e-19,bvmeat
TGO,-3.5892689712719385e-06,0.0010898187353391737,0.03215295548656142,0.42460396888766727,bvmeat
THA,-0.00018054490049598546,0.007036678036462497,0.0559320757330921,0.2893011101141411,bvmeat
TJK,0.0006054864894095636,-0.0017568167460178669,0.775888182380345,6.312547170019881e-08,bvmeat
TKL,,,,1.0,bvmeat
TKM,1.903881364853083e-05,0.0005703181061863126,0.6793135667038535,2.4091553482659243e-06,bvmeat
TLS,1.8815579830802992e-05,0.0011787686036864005,0.39849215510408487,0.0016294927078511965,bvmeat
TON,3.511266547122473e-05,0.00661662629401393,0.09161343959544212,0.17094211486613226,bvmeat
TTO,-1.5186263452667247e-05,0.012590518992053403,0.0019841411306374904,0.8439605441387277,bvmeat
TUN,1.812982835797905e-05,0.002348813900081615,0.5022893127473201,0.0002225449620996769,bvmeat
TUR,0.0005087917267005893,0.004151347514438527,0.917439168700371,2.6958155905981533e-12,bvmeat
TWN,,,,,bvmeat
TZA,8.621003838602381e-05,0.0006548845378080498,0.9234135123676636,1.2682313054415617e-12,bvmeat
UGA,0.00012883613953009094,0.0026530747984237586,0.9633318561069275,7.87501600024727e-16,bvmeat
UKR,-0.0002806380616065347,0.012159857924531203,0.8485404208245817,1.2055035990695977e-09,bvmeat
URY,8.061289018984681e-05,0.0036989432231040215,0.6664905869903059,3.595572286932297e-06,bvmeat
USA,-2.089404920027995e-06,0.005451490449353612,0.003966539676612196,0.78067655399713,bvmeat
UZB,0.00023790744168136356,0.001984087045162997,0.9787778355695286,3.2970554295819736e-18,bvmeat
VCT,-7.016905373275534e-05,0.013307892498463793,0.14835181608562562,0.07670150879611354,bvmeat
VEN,5.135889266105301e-06,0.0027260002995575083,0.009757305036704312,0.6618629113068538,bvmeat
VNM,0.0021996059116466083,0.00805733927497504,0.9734957773787069,3.051029047983208e-17,bvmeat
VUT,-0.00013837477011174513,0.008091013907006898,0.4628943988457406,0.0004934098993523938,bvmeat
WSM,-0.001099884625950689,0.036369923356171445,0.6492758219128039,6.016091229380342e-06,bvmeat
YEM,1.81969335012943e-05,0.0004373597207615644,0.6774929715784705,2.552478714909245e-06,bvmeat
ZAF,3.441018581368312e-05,0.000887941719501591,0.9107746270647565,5.878438834481393e-12,bvmeat
ZMB,4.296364970074889e-05,0.000256053831369214,0.8293420692486717,4.017138276840002e-09,bvmeat
ZWE,1.1237553142219431e-05,0.004845635963037878,0.021628729585320517,0.5136876682821366,bvmeat
AFG,-5.370742251495413e-05,0.03125144168575661,0.028990165498922155,0.44871780321207755,bvmilk
AGO,0.0001144592593156658,0.008802749305650412,0.6753611084479043,2.7300846778388067e-06,bvmilk
ALB,-0.004387304290852121,0.4938981658609214,0.35575067277489625,0.0033905676540218837,bvmilk
ARE,0.01725506780027426,0.3484157925127048,0.7832398291363711,4.50329175604743e-08,bvmilk
ARG,0.002450944882121356,0.10277227571356794,0.7282583479052616,4.45979836873005e-07,bvmilk
ARM,0.0060755244501092456,0.16534328397773349,0.7980354215671943,2.2022534143711436e-08,bvmilk
ATG,-0.03208187845622291,0.7156635278645311,0.7774639957665492,5.877167914105557e-08,bvmilk
AUS,0.0005008036485035075,0.023468966082097906,0.5797615499301756,3.854445515720364e-05,bvmilk
AUT,0.01018773950249901,0.6647762216538426,0.8889498902937212,5.3004733409393266e-11,bvmilk
AZE,0.010642154953193221,0.15747620541843066,0.9842293572942804,1.6889959653508224e-19,bvmilk
BDI,0.0036862744031091205,0.05708227366623935,0.6191327862683639,1.4008346074960647e-05,bvmilk
BEL,0.00595065976230514,2.257812775005672,0.06686506478805869,0.24525210657007862,bvmilk
BEN,0.004103835342230875,0.1366335717812761,0.7029442882676171,1.1038497010100055e-06,bvmilk
BFA,0.001241851964601366,0.06625290982372087,0.3141475683579941,0.006663044703418993,bvmilk
BGD,0.021198420021206088,0.5633805540690054,0.166327738083702,0.05954969831412085,bvmilk
BGR,-0.0028286615700698903,0.16983008033363767,0.3205224167708006,0.006020759488498484,bvmilk
BHR,0.6234060901024447,3.487231255223035,0.899005116361764,2.041355151890716e-11,bvmilk
BHS,0.000525261427194616,0.11502900920240175,0.25831145949986345,0.01573071308850786,bvmilk
BIH,-0.0010425272733015378,0.14021775108658657,0.08000955033682451,0.20212308014653807,bvmilk
BLR,0.012047810546208182,0.2645866318555356,0.8212528007344503,6.4113286005723445e-09,bvmilk
BLZ,-0.0006858430479402191,0.12230747260017327,0.02085492120253375,0.5213991580943619,bvmilk
BOL,0.0007295057270494512,0.018869730133749416,0.8717184677355383,2.2625044665224394e-10,bvmilk
BRA,0.0032254814828688466,0.16541500910321913,0.7672768785895993,9.2492463278091e-08,bvmilk
BRB,-0.018598819940897404,0.7271179910109498,0.1626185869495894,0.0627479907175928,bvmilk
BRN,-0.030431001362838137,2.062993211232587,0.0436473242811752,0.35078239487652224,bvmilk
BTN,0.000575685509556148,0.009742447275702618,0.8489262556248778,1.1749042578536445e-09,bvmilk
BWA,0.0002519225421504475,0.004355144774800538,0.9436941477309925,5.79358852479829e-14,bvmilk
CAF,0.0025170245749684683,0.08382258972799968,0.9536555475843783,8.228597414017793e-15,bvmilk
CAN,0.0008855856127079127,0.19362317459912853,0.04671595446518681,0.33399973863734106,bvmilk
CHE,0.0023357856165617218,0.7181659301858011,0.49386215199389266,0.0002651237481134362,bvmilk
CHL,0.0017692212159478437,0.06854975952915007,0.7586605281698888,1.337124386436187e-07,bvmilk
CHN,0.0014776768069347977,0.0672842146521943,0.8975479909639413,2.3574746063543034e-11,bvmilk
CIV,9.358810828317942e-05,0.006721127266325302,0.6628175312123894,4.021496543066073e-06,bvmilk
CMR,0.0026554948231850522,0.1459568604243322,0.3463564050708221,0.003961257933632098,bvmilk
COD,4.863528009757916e-05,0.004558172837003205,0.5331025768620503,0.00011451416356637707,bvmilk
COG,7.632640327668308e-05,0.0012370640573217142,0.5924849272417474,2.8078206450628038e-05,bvmilk
COL,0.00020783840037652554,0.08680404586773602,0.05883032452222547,0.2767741237100945,bvmilk
COM,0.000770250463862865,0.28813339534262933,0.036331436752181305,0.3955059679036874,bvmilk
CPV,0.00188938701756315,0.11190813187699196,0.4556752101454554,0.0005676148515903395,bvmilk
CRI,0.005484613349505363,0.2596858439151712,0.7852682188637096,4.094478277241763e-08,bvmilk
CUB,0.0003684298430824728,0.11428856476668443,0.030923673000658177,0.4337451827074719,bvmilk
CYP,-1.4232317692073118,47.28301893015956,0.46980914978185767,0.0004307532782430127,bvmilk
CZE,-0.007349864313799709,0.6764805853698288,0.5242302533333203,0.00013922670279721766,bvmilk
DEU,-0.014750382002116098,1.200599045525065,0.5978094175372776,2.45228377672001e-05,bvmilk
DJI,8.565919695932636e-05,0.017433140468766255,0.07444804146175589,0.21923648352932038,bvmilk
DMA,-0.011097916879572513,1.2319603454766985,0.17443323282017964,0.05310489532595257,bvmilk
DNK,-0.0085677651257412,1.441291853048474,0.025272175803083396,0.4797935010078183,bvmilk
DOM,0.0017105076665180925,0.27073316851505674,0.04879467740488654,0.32320856197810305,bvmilk
DZA,0.0012405028829113303,0.026640979521379296,0.9077050738208052,8.256914606874696e-12,bvmilk
ECU,0.009944614082642288,0.15019364120009376,0.9043966253954309,1.1762150860532356e-11,bvmilk
EGY,,,,,bvmilk
ERI,0.00028025885879170656,0.012998007699494597,0.7652444622934129,1.0101387473255949e-07,bvmilk
ESP,0.0020551908602336705,0.28233865478057396,0.4014724961224689,0.001545786144457624,bvmilk
EST,-0.008709539436887967,0.3798716969976221,0.16175183636738022,0.06351928841201376,bvmilk
ETH,0.0019285725744037376,0.07113799091096126,0.7806593195273329,5.0765049136668446e-08,bvmilk
FIN,-0.26086787208246154,4.489412448819423,0.13919637469441287,0.08723197931239615,bvmilk
FJI,-0.0015933513717493139,0.09106511407964174,0.2907365381997543,0.009609436350381735,bvmilk
FRA,-0.001860137039278442,0.6538170250716139,0.09949535396703275,0.15273439652653648,bvmilk
FRO,0.0003208661363454001,0.017227698117259778,0.9826749035297575,2.005600457607276e-07,bvmilk
GAB,-2.51987221368087e-05,0.004749521262755891,0.194482922173959,0.03993577714632885,bvmilk
GBR,0.00317194174747768,0.38095621608520214,0.6056396372558973,2.0032560754435904e-05,bvmilk
GEO,-0.003588480800442722,0.13319198882588623,0.7386799608578669,2.997446299407793e-07,bvmilk
GHA,0.0012193873337893282,0.014235552887501727,0.9447061866476265,4.830222072901318e-14,bvmilk
GIN,0.0012015123628945487,0.012397774569993155,0.8559927889255522,7.250039156110932e-10,bvmilk
GLP,-0.005735988081900751,0.5156233294024708,0.41042604731329557,0.1210863031597696,bvmilk
GMB,-0.00012355861102558604,0.09515844788942372,0.0034221777036215883,0.7959507718137405,bvmilk
GNB,0.0002016804464234419,0.12472063558958375,0.0059902313562597296,0.7320905773166975,bvmilk
GRC,0.0001741213117383937,0.17489675978223773,0.0071742381622556155,0.70783393072059,bvmilk
GRD,0.037223496506610665,0.44595761318542615,0.9375605163536759,1.6341283817947723e-13,bvmilk
GTM,0.02110056352791211,0.04831523201092636,0.9386011376990768,1.3806339024768562e-13,bvmilk
GUF,-0.008718849972421387,0.1735273166023165,0.4323785479494014,0.10844972480257918,bvmilk
GUY,0.000524761613000415,0.016651130732097882,0.8125607689451083,1.0356785930546717e-08,bvmilk
HKG,-1.1536878782901265,36.99692698424937,0.5310359379962286,0.00011988376151157068,bvmilk
HND,-0.0007396853947996881,0.1643391006332256,0.18767125974979573,0.04400930015218801,bvmilk
HRV,-0.017824406696227195,0.7044764129618675,0.6595181962829326,4.442477347236523e-06,bvmilk
HTI,0.000646654341405238,0.2548287827633639,0.02582311517895733,0.4749819930564399,bvmilk
HUN,0.0013884152383405951,0.3310334873741279,0.05402210542587896,0.297929873283141,bvmilk
IDN,0.0032316532697368333,0.1468541359098629,0.6773220370655891,2.566323688339809e-06,bvmilk
IND,0.07602699400764013,0.5004380998475001,0.8099003444331029,1.1941785294903545e-08,bvmilk
IRL,0.005554850561854784,0.6349558279656596,0.29693007538796706,0.008730032633523026,bvmilk
IRN,0.0006397200903520325,0.07553780650872773,0.048472117298368755,0.32485397229029706,bvmilk
IRQ,0.0002749600012748718,0.07089014744975683,0.035658674315397494,0.3999981753343699,bvmilk
ISL,0.0003436543263626816,0.02291247055696949,0.777951258532246,5.748140727028161e-08,bvmilk
ISR,0.09404295497957721,3.0964029938594013,0.7765912435377375,6.114825511368914e-08,bvmilk
ITA,-0.013902235544964864,0.9376843870559811,0.44621443202098005,0.0006802980775639538,bvmilk
JAM,-0.00570268347163055,0.18417978457209455,0.5531413376739719,7.269201547173746e-05,bvmilk
JOR,0.012086102737996285,0.07991570976002654,0.8839596216690507,8.24738616630652e-11,bvmilk
JPN,-0.05320661313216294,2.62209601320055,0.12387037099841225,0.10820267861784473,bvmilk
KAZ,0.00019569029122108435,0.010139181607544637,0.6133682705285488,1.6345196526947216e-05,bvmilk
KEN,-0.00017876273131815884,0.08445694008380422,0.004768076631607662,0.7601085968658884,bvmilk
KGZ,0.001215748823117422,0.05654123928682515,0.7827463714354149,4.6081586630073547e-08,bvmilk
KHM,-0.0031496213706897493,0.20678991477106484,0.5541986649172922,7.093208561197724e-05,bvmilk
KOR,-0.10457772430792753,9.143232623407355,0.03278011336442264,0.42004717731564906,bvmilk
KWT,0.017396037913638116,0.5702384515254677,0.7610096527511828,1.210865869067458e-07,bvmilk
LAO,0.00852198687200095,0.15373442310562468,0.9954675392029109,6.460048985762455e-25,bvmilk
LBN,-0.009405798218744797,0.6932921445878699,0.5754514998480427,4.282272833640407e-05,bvmilk
LBR,-6.447060680565195e-05,0.008516302659227364,0.4160952106931237,0.0011893725778182255,bvmilk
LBY,8.703999191911961e-05,0.009144491946484081,0.24032807476580823,0.02054670486821392,bvmilk
LCA,0.0977202863109813,1.6223173759205465,0.5788547950909185,3.941085228874018e-05,bvmilk
LKA,0.0002701354359786802,0.33011790199520413,0.01082302652860975,0.644990873090645,bvmilk
LSO,-0.00013421295669727471,0.015369627072419281,0.39819382725241553,0.0016380968001208774,bvmilk
LTU,-0.0037929885360475394,0.36647399095499356,0.03588065601927385,0.39850817516270975,bvmilk
LUX,0.007397619679552642,0.768170496076964,0.3339410412317713,0.004851953276811557,bvmilk
LVA,-0.0003672263941000494,0.16880702237650455,0.008054303492540178,0.6912371732831887,bvmilk
MAR,0.002147486474145781,0.03846172933591648,0.9528234612581649,9.835142518370426e-15,bvmilk
MDA,-0.009222025160610499,0.3530742025930814,0.8336009836118283,3.1128926816768774e-09,bvmilk
MDG,-1.506102446739164e-05,0.005573740245163611,0.0329859369239605,0.41856697969136236,bvmilk
MEX,0.0021837126076176276,0.07518252266755071,0.9897600062959827,2.244019174770841e-21,bvmilk
MHL,,,,,bvmilk
MKD,-0.0009644310111362841,0.10562530192981956,0.11841773698844829,0.11683914970557081,bvmilk
MLI,8.155904335278303e-05,0.00589519937297781,0.25295648450089403,0.017040267724093686,bvmilk
MLT,,,,,bvmilk
MMR,0.07108986345420294,2.3356320868014326,0.06875321077110619,0.2384607157502128,bvmilk
MNE,0.006624735907212348,0.0326736196202784,0.5886662534573982,0.0005225563635661331,bvmilk
MNG,0.00035479480665782134,0.002789335660921731,0.6717682726312467,3.0548639232773252e-06,bvmilk
MOZ,4.61960611527231e-05,0.0007279731972273163,0.5858114310564534,3.319245798376821e-05,bvmilk
MRT,0.00011734531558193246,0.004258753915099735,0.9613174761381493,1.3456190881415409e-15,bvmilk
MTQ,-0.00908408698591371,0.6226582574488175,0.3947701317262111,0.1307583612657744,bvmilk
MUS,-0.020772444554593282,0.8115303939464675,0.2262571477736868,0.0252532906824138,bvmilk
MWI,0.005627971668552742,0.026906220464697907,0.9534900582001451,8.52786569753795e-15,bvmilk
MYS,0.013792917713530833,0.25066389703621283,0.6071126019567978,1.9276472168247534e-05,bvmilk
NAM,-0.00012195306715317923,0.005943067480657818,0.7475834550325321,2.1081353198005094e-07,bvmilk
NCL,0.00031039630399376083,0.05931894602050338,0.12562549188555872,0.10556331133484427,bvmilk
NER,0.00015563192318906256,0.010043188241843578,0.547486161560805,8.279744005222867e-05,bvmilk
NGA,0.0002000739664283171,0.06940830389040774,0.1000415553641593,0.1515512343069491,bvmilk
NIC,0.006255542848327618,0.08308187649250193,0.9550916322344449,6.002401516467234e-15,bvmilk
NIU,-5.4469182977426935e-05,0.015337121027710334,0.0008383789808306132,0.8982211970967932,bvmilk
NLD,0.027505203035335195,2.4364647830749746,0.43910982075714433,0.0007779809158645301,bvmilk
NOR,-0.03143905906777508,1.2311452789127215,0.1338864560840369,0.09398871070396533,bvmilk
NPL,0.012516847057258737,0.343396004354765,0.9904077953924599,1.167037875583188e-21,bvmilk
NRU,,,,1.0,bvmilk
NZL,0.01009142780906812,0.3804262439198777,0.9318882363305413,3.9093610172296927e-13,bvmilk
OMN,0.004410872188792541,0.04452957037189668,0.8718803361215657,2.233930866071471e-10,bvmilk
PAK,0.08623803986135356,1.3585171416194246,0.9937629331244934,1.5741185282487533e-23,bvmilk
PAN,0.0015960215444141414,0.16510949493698926,0.2595561518117268,0.015440187364650112,bvmilk
PER,0.0009306941810186483,0.03665730270859904,0.9238991957804832,1.1897789395243907e-12,bvmilk
PHL,-0.005756580506198238,0.7250355888149954,0.1301040206772732,0.0991202329541198,bvmilk
PNG,-0.00047962226453199665,0.054479544900934006,0.5015127339863944,0.00022619014683798673,bvmilk
POL,0.02622593428503081,0.5869619484315824,0.9447918381998162,4.7557249993473026e-14,bvmilk
PRI,-0.011722558160464209,0.5732609443003032,0.8734023176543014,1.980746818210796e-10,bvmilk
PRK,-0.022742506502158814,0.7560469834998415,0.17529068006196824,0.05246427540246597,bvmilk
PRT,-0.008547459622114782,0.4223002710624767,0.8938303071149233,3.373337361539781e-11,bvmilk
PRY,0.0031161012114778856,0.054214734599959465,0.8856883691696722,7.091651543583612e-11,bvmilk
PYF,0.009478705916452222,0.035500706425607084,0.6593568822122048,4.464047605459778e-06,bvmilk
QAT,0.016176077154150204,0.35393092832298134,0.7041898474145976,1.0576038743773366e-06,bvmilk
REU,-0.00365619926542045,0.8770714832361516,0.086839638102627,0.5211619400327567,bvmilk
ROU,-0.003006265162802204,0.23539989712153614,0.47533587824496987,0.0003859961494444677,bvmilk
RUS,-0.0008143831489338534,0.08125780535323592,0.2941611171907804,0.009113480304130207,bvmilk
RWA,0.016738801248166606,0.18238028677841792,0.9458941819627495,3.885030151080595e-14,bvmilk
SAU,0.0001328986773157557,0.001823109933027324,0.8524937205671337,9.234236660082241e-10,bvmilk
SDN,0.00024399686533818407,0.023059866663161125,0.7363873115247712,0.0014880563012960237,bvmilk
SEN,0.0023605658291965485,0.03601435292536069,0.9257884417277518,9.244610837564935e-13,bvmilk
SLB,7.019739296669299e-05,0.28264645512946257,0.0006678699469218115,0.9091123340549966,bvmilk
SLE,0.0010651417052512527,0.007772850053055143,0.8021694411412874,1.7866867236897802e-08,bvmilk
SLV,-0.007956797739892989,0.330427051282972,0.8005865698972011,1.936605808128324e-08,bvmilk
SOM,-4.487382198613552e-05,0.01161973302903958,0.2944688476825626,0.00907010311628719,bvmilk
SRB,-0.0028612496027903373,0.7532236768984634,0.09629357774492082,0.24211358358480392,bvmilk
SSD,0.0008346382720894637,0.016403043046255755,0.9201421058039949,1.1494667909605575e-05,bvmilk
STP,0.017301952156130705,0.2623749915028738,0.5641347020696855,5.618718311964916e-05,bvmilk
SUR,0.0011309186461990065,0.27154994808490607,0.04238201997999511,0.3580193050916484,bvmilk
SVK,-0.006383324239205713,0.3445995438989395,0.6822093178795487,2.1961383868863854e-06,bvmilk
SVN,-0.010595335465791852,0.6527575252977262,0.5944477074161427,2.6716529176436993e-05,bvmilk
SWE,-0.02592831006813109,0.8903636685641887,0.18291507670651008,0.047088355295379365,bvmilk
SWZ,0.00041264500190074443,0.05640721530522283,0.13895204001966172,0.08753193157727339,bvmilk
SYC,,,,,bvmilk
SYR,8.880735688804096e-05,0.09419683742830234,0.002315351648965773,0.8316059394559424,bvmilk
TCD,0.0017907422155938025,0.015256793017195857,0.9824950395314994,4.798369860664907e-19,bvmilk
TGO,-0.00012818817754539259,0.03892209769068606,0.032152955486546085,0.42460396888777957,bvmilk
THA,-0.006448032160570947,0.2513099298736628,0.0559320757330925,0.2893011101141396,bvmilk
TJK,0.02162451747891302,-0.06274345521492247,0.7758881823803442,6.312547170020097e-08,bvmilk
TKL,,,,,bvmilk
TKM,0.0006799576303046675,0.02036850379237024,0.6793135667038483,2.4091553482663207e-06,bvmilk
TON,0.001254023766829535,0.23630808192906969,0.09161343959545405,0.1709421148661031,bvmilk
TTO,-0.000542366551880991,0.4496613925733381,0.001984141130637622,0.8439605441387227,bvmilk
TUN,0.0006474938699278911,0.08388621071720151,0.5022893127473624,0.0002225449620994798,bvmilk
TUR,0.018171133096449632,0.14826241122994852,0.9174391687003708,2.695815590598229e-12,bvmilk
TWN,,,,,bvmilk
TZA,0.0030789299423579415,0.02338873349314667,0.9234135123676636,1.2682313054415617e-12,bvmilk
UGA,0.004601290697503266,0.09475267137227875,0.9633318561069257,7.875016000251e-16,bvmilk
UKR,-0.010022787914519124,0.4342806401618307,0.8485404208245794,1.2055035990697785e-09,bvmilk
URY,0.0028790317924944683,0.13210511511086032,0.6664905869903022,3.5955722869327095e-06,bvmilk
USA,-7.462160428670098e-05,0.19469608747691644,0.003966539676610663,0.7806765539971714,bvmilk
UZB,0.008496694345763011,0.07086025161296539,0.9787778355695277,3.297055429583338e-18,bvmilk
VCT,-0.002506037633312673,0.47528187494513674,0.1483518160856234,0.07670150879611597,bvmilk
VEN,0.00018342461664656992,0.09735715355562789,0.009757305036699339,0.661862911306935,bvmilk
VNM,0.07855735398737884,0.28776211696339615,0.9734957773787062,3.0510290479839516e-17,bvmilk
VUT,-0.004941956075419498,0.2889647823931055,0.46289439884574357,0.0004934098993523646,bvmilk
WSM,-0.0392815937839532,1.2989258341489818,0.6492758219128042,6.016091229380278e-06,bvmilk
YEM,0.000649890482189071,0.015619990027200634,0.6774929715784355,2.5524787149120705e-06,bvmilk
ZAF,0.0012289352076314962,0.03171220426791627,0.9107746270647413,5.878438834491482e-12,bvmilk
ZMB,0.0015344160607410166,0.009144779691759478,0.8293420692486471,4.017138276845879e-09,bvmilk
ZWE,0.00040134118365068244,0.17305842725135478,0.02162872958531978,0.513687668282144,bvmilk
AFG,-2.5063463840311117e-06,0.0014584006120019401,0.028990165498922627,0.44871780321207394,sgmeat
AGO,5.3414321013981365e-06,0.0004107949675969605,0.6753611084478084,2.7300846778470534e-06,sgmeat
ALB,-0.00020474086690643113,0.0230485810735096,0.35575067277489414,0.0033905676540220042,sgmeat
ARE,0.0008052364973461331,0.016259403650592825,0.7832398291363714,4.503291756047378e-08,sgmeat
ARG,0.00011437742783232993,0.004796039533299794,0.7282583479052576,4.4597983687307277e-07,sgmeat
ARM,0.00028352447433843117,0.007716019918960861,0.7980354215671928,2.2022534143713197e-08,sgmeat
ATG,-0.0014971543279570687,0.03339763130034473,0.7774639957665488,5.877167914105645e-08,sgmeat
AUS,2.3370836930163127e-05,0.001095218417164528,0.5797615499301351,3.8544455157242045e-05,sgmeat
AUT,0.0004754278434499547,0.031022890343845942,0.8889498902937228,5.300473340938527e-11,sgmeat
AZE,0.0005010990063617007,0.007616109140743586,1.0,0.0,sgmeat
BDI,0.00017202613881175938,0.002663839437757786,0.6191327862683703,1.4008346074958169e-05,sgmeat
BEL,0.00027769745557424134,0.1053645961669313,0.06686506478805927,0.2452521065700763,sgmeat
BEN,0.0001915123159707729,0.0063762333497928494,0.7029442882676102,1.1038497010102657e-06,sgmeat
BFA,5.7953091681394754e-05,0.003091802458440278,0.314147568357978,0.006663044703420693,sgmeat
BGD,0.0009892596009896167,0.026291092523220212,0.16632773808370166,0.05954969831412102,sgmeat
BGR,-0.00013200420660326175,0.007925403748903041,0.3205224167708041,0.006020759488498135,sgmeat
BHR,0.02909228420478073,0.16273745857707506,0.8990051163617642,2.0413551518906782e-11,sgmeat
BHS,2.451219993574749e-05,0.005368020429445369,0.25831145949983414,0.015730713088514765,sgmeat
BLZ,-3.2006008903875885e-05,0.0057076820546746974,0.02085492120253278,0.5213991580943718,sgmeat
BOL,3.4043600595641504e-05,0.0008805874062415872,0.8717184677355333,2.262504466523327e-10,sgmeat
BRA,0.00015052246920054644,0.007719367091483513,0.7672768785896041,9.249246327807117e-08,sgmeat
BRB,-0.000867944930575212,0.033932172913844275,0.16261858694958942,0.0627479907175928,sgmeat
BRN,-0.0014201133969324448,0.09627301652418731,0.043647324281175126,0.35078239487652263,sgmeat
BTN,2.686532377928746e-05,0.00045464753953274983,0.8489262556248375,1.174904257856804e-09,sgmeat
BWA,1.1756385300352908e-05,0.00020324008949066722,0.9436941477309705,5.793588524820964e-14,sgmeat
CAF,0.0001174611468318608,0.003911720853973283,0.9536555475843718,8.228597414029356e-15,sgmeat
CHE,0.00010900332877288,0.03351441007533734,0.4938621519938925,0.0002651237481134367,sgmeat
CHL,8.256365674423158e-05,0.0031989887780269643,0.7586605281698705,1.3371243864372185e-07,sgmeat
CHN,6.895825099028827e-05,0.0031399300171023685,0.8975479909639401,2.3574746063546136e-11,sgmeat
CIV,4.367445053214229e-06,0.0003136526057618052,0.6628175312120519,4.021496543107233e-06,sgmeat
CMR,0.00012392309174863726,0.006811320153135427,0.3463564050708298,0.003961257933631599,sgmeat
COD,2.2696464045523434e-06,0.00021271473239344583,0.5331025768619361,0.00011451416356666815,sgmeat
COG,3.5618988195749437e-06,5.772965600834917e-05,0.5924849272414122,2.807820645086583e-05,sgmeat
COK,,,,,sgmeat
COL,9.699125350903104e-06,0.004050855473827653,0.0588303245222118,0.2767741237101521,sgmeat
COM,3.594502164693424e-05,0.0134462251159893,0.03633143675218167,0.39550596790368486,sgmeat
CPV,8.817139415294671e-05,0.005222379487592914,0.4556752101454592,0.0005676148515902982,sgmeat
CRI,0.00025594862297691716,0.012118672716041274,0.7852682188637101,4.094478277241658e-08,sgmeat
CUB,1.7193392677183345e-05,0.0053334663557785345,0.030923673000663416,0.4337451827074322,sgmeat
CYP,-0.06641748256300756,2.2065408834074396,0.4698091497818572,0.00043075327824301524,sgmeat
CZE,-0.00034299366797731917,0.03156909398392529,0.5242302533333203,0.00013922670279721766,sgmeat
DEU,-0.0007054707578517035,0.05611583605963479,0.5961844847051727,4.1189868664297165e-05,sgmeat
DJI,3.997429191434331e-06,0.0008135465552090577,0.07444804146170886,0.2192364835294716,sgmeat
DMA,-0.0005179027877133836,0.05749148278891256,0.17443323282017992,0.05310489532595242,sgmeat
